INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_58935,09-DEC-99,0,6,6,4,1,5,6,1,6,1,249,1.0,72,29,34,1
CR_79987,12-APR-01,0,37,37,0,0,3,5,1,6,1,249,0.0,72,29,34,1
CR_82898,02-NOV-02,0,4,4,6,5,1,0,1,5,1,316,1.0,67,130,34,1
CR_32484,04-JAN-96,0,4,4,6,5,4,2,1,6,1,249,1.0,103,29,34,1
CR_192251,05-SEP-18,0,4,4,6,5,1,0,1,5,1,316,1.0,72,62,34,1
CR_189877,01-MAR-17,0,37,37,0,0,5,6,0,5,1,174,0.0,18,93,0,1
CR_54015,04-JUN-98,0,33,32,2,1,5,6,0,5,1,249,1.0,103,93,34,1
CR_94030,02-APR-03,0,33,32,2,1,6,4,1,6,1,316,1.0,103,29,34,1
CR_39911,20-JAN-96,0,40,40,2,1,3,5,1,6,1,0,1.0,72,138,34,1
CR_187421,11-MAR-17,0,21,23,4,1,2,7,1,6,1,249,1.0,103,29,34,1
CR_149133,12-SEP-11,1,4,4,6,5,15,10,0,5,1,174,0.0,18,133,46,1
CR_119907,09-FEB-07,1,4,4,6,5,11,17,1,6,2,179,1.0,103,62,34,0
CR_69349,21-JAN-00,0,33,32,2,1,6,4,0,5,1,127,0.0,103,93,43,1
CR_155799,26-AUG-12,0,6,6,4,1,6,4,1,6,1,0,1.0,12,80,34,1
CR_171150,19-JUN-14,0,37,37,0,0,2,7,2,2,1,316,1.0,103,130,34,1
CR_192877,27-DEC-18,0,4,4,6,5,5,6,1,6,3,0,3.0,103,29,34,1
CR_23955,01-AUG-94,1,47,48,7,3,15,10,0,6,1,174,0.0,112,29,48,1
CR_17555,15-APR-93,0,45,45,10,3,2,7,2,6,1,249,1.0,84,29,34,1
CR_140717,22-APR-09,0,44,44,1,3,6,4,1,6,1,249,1.0,109,62,34,1
CR_22885,20-MAR-94,0,37,37,0,0,2,7,0,5,1,316,1.0,103,29,34,1
CR_83822,03-JUL-02,0,4,4,6,5,4,2,0,5,1,174,0.0,112,93,23,1
CR_124210,07-OCT-07,0,33,32,2,1,7,1,0,5,1,174,0.0,103,29,43,1
CR_10298,15-SEP-92,0,45,45,10,3,3,5,1,2,1,249,1.0,109,142,34,1
CR_44643,06-AUG-97,1,22,22,7,3,15,10,1,2,1,316,1.0,112,142,34,1
CR_18091,23-MAY-93,1,49,49,6,5,15,10,0,5,1,174,1.0,103,93,34,1
CR_158944,23-JUL-12,0,36,34,2,1,1,0,0,5,2,174,0.0,18,93,46,1
CR_129445,20-MAR-08,0,16,15,0,0,5,6,0,5,1,174,0.0,92,93,43,1
CR_189713,04-MAR-17,5,36,34,2,1,13,18,1,5,1,174,,92,29,43,1
CR_148642,26-JAN-11,3,4,4,6,5,18,13,1,2,1,249,1.0,2,107,34,1
CR_174952,06-OCT-15,0,24,24,0,0,8,3,1,6,1,218,0.0,72,142,48,1
CR_179239,27-JUN-16,0,4,4,6,5,2,7,2,2,1,303,1.0,72,62,34,1
CR_97995,22-APR-04,0,4,4,6,5,5,6,1,6,1,316,1.0,72,29,34,1
CR_78814,21-MAY-01,0,33,32,2,1,6,4,1,6,1,249,1.0,112,29,34,1
CR_51970,02-AUG-98,0,21,23,4,1,4,2,1,6,1,316,1.0,88,80,34,1
CR_54359,24-JUN-98,1,36,34,2,1,15,10,1,6,1,249,1.0,92,29,34,1
CR_154940,08-AUG-12,0,4,4,6,5,6,4,0,5,1,174,0.0,18,133,46,1
CR_194600,28-JAN-18,1,22,22,7,3,15,10,1,6,1,174,1.0,103,140,34,1
CR_127396,15-OCT-08,0,4,4,6,5,7,1,0,5,1,174,1.0,103,93,34,1
CR_131277,12-DEC-08,0,29,29,9,0,3,5,2,6,1,249,1.0,92,107,34,1
CR_89236,10-APR-02,0,47,48,7,3,3,5,1,5,1,174,0.0,112,29,23,1
CR_14164,17-NOV-93,0,24,24,0,0,5,6,1,6,1,249,1.0,103,77,34,1
CR_86537,15-AUG-02,0,31,36,9,0,8,3,0,5,1,328,0.0,72,0,34,1
CR_143318,21-FEB-10,0,8,7,7,3,5,6,3,2,1,102,1.0,72,62,34,1
CR_121744,28-MAY-07,0,15,14,3,5,4,2,1,5,1,249,1.0,103,103,34,1
CR_74888,22-FEB-01,0,4,4,6,5,2,7,3,6,1,316,1.0,112,14,34,1
CR_34956,03-DEC-96,0,9,10,7,3,7,1,3,2,1,303,1.0,72,142,34,1
CR_83719,17-APR-02,0,4,4,6,5,2,7,0,5,1,174,0.0,2,93,23,1
CR_196866,12-AUG-18,0,37,37,0,0,3,5,1,2,1,127,1.0,103,29,34,1
CR_3578,02-APR-91,0,39,39,6,5,4,2,3,6,1,0,1.0,72,107,34,1
CR_32224,15-MAY-96,0,3,2,3,5,1,0,1,5,1,249,1.0,24,93,34,1
CR_170487,01-JUL-14,0,36,34,2,1,1,0,1,5,1,316,1.0,103,80,34,1
CR_9041,14-SEP-92,0,36,34,2,1,7,1,0,6,1,249,1.0,92,29,34,1
CR_109744,04-OCT-05,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
CR_126251,09-SEP-07,0,45,45,10,3,3,5,0,5,1,174,0.0,18,133,46,1
CR_193264,17-JUN-18,0,7,8,7,3,2,7,1,2,1,316,1.0,12,140,34,1
CR_84575,07-APR-02,0,14,17,9,0,5,6,0,5,1,174,0.0,98,124,0,1
CR_146293,15-APR-10,0,36,34,2,1,1,0,2,3,1,316,1.0,103,130,34,1
CR_54686,06-APR-98,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
CR_87181,02-SEP-02,0,35,30,3,5,1,0,0,5,2,174,2.0,103,29,34,1
CR_124876,25-SEP-07,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
CR_33911,26-JAN-96,0,4,4,6,5,2,7,1,2,1,316,1.0,2,62,34,1
CR_187514,06-APR-17,0,21,23,4,1,2,7,0,5,1,174,1.0,103,93,34,1
CR_126243,16-MAY-07,0,45,45,10,3,3,5,7,2,1,249,1.0,103,80,34,1
CR_179114,25-MAR-16,1,4,4,6,5,15,10,1,6,1,249,1.0,72,29,34,1
CR_167301,19-JUL-14,0,4,4,6,5,6,4,1,6,1,316,1.0,109,130,34,1
CR_192308,07-OCT-18,0,4,4,6,5,1,0,2,5,1,0,1.0,72,62,34,1
CR_5249,01-SEP-92,0,9,10,7,3,3,5,1,5,1,249,1.0,59,103,34,1
CR_123414,01-APR-07,0,25,25,9,0,7,1,1,5,2,174,0.0,103,142,0,1
CR_89785,14-SEP-03,0,3,2,3,5,3,5,1,6,1,249,1.0,103,29,34,1
CR_57736,04-APR-99,0,4,4,6,5,6,4,0,5,1,174,0.0,18,93,46,1
CR_33060,08-NOV-96,0,4,4,6,5,1,0,1,5,1,249,1.0,103,29,34,1
CR_55312,12-AUG-98,0,38,38,10,3,7,1,2,6,2,21,2.0,98,29,34,0
CR_105725,12-NOV-05,0,4,4,6,5,4,2,0,5,2,249,2.0,103,29,34,1
CR_182908,19-OCT-16,0,37,37,0,0,7,1,1,6,1,325,1.0,92,115,34,1
CR_172302,21-OCT-14,0,49,49,6,5,2,7,1,6,1,313,0.0,48,0,0,1
CR_10432,17-OCT-92,0,45,45,10,3,1,0,1,2,1,316,1.0,72,142,34,1
CR_178595,04-NOV-16,0,4,4,6,5,2,7,1,6,2,316,2.0,114,129,34,1
CR_46090,19-JUN-97,0,33,32,2,1,6,4,1,2,2,249,2.0,98,77,34,1
CR_132603,30-JUN-08,0,36,34,2,1,1,0,0,5,1,316,1.0,92,93,34,1
CR_38394,08-APR-96,0,35,30,3,5,2,7,3,6,1,0,1.0,98,119,34,1
CR_158658,30-APR-12,1,36,34,2,1,15,10,0,5,2,174,0.0,92,93,43,1
CR_125962,08-JUL-07,0,44,44,1,3,2,7,1,6,1,249,1.0,24,93,34,1
CR_60913,08-DEC-99,0,24,24,0,0,7,1,1,6,1,249,1.0,72,29,34,1
CR_1715,16-JUN-91,0,33,32,2,1,7,1,2,6,1,249,1.0,103,29,34,1
CR_135107,01-JAN-09,1,2,3,10,3,12,16,1,6,1,0,1.0,103,62,34,1
CR_154702,21-JUL-12,1,4,4,6,5,15,10,1,6,1,249,1.0,103,29,34,1
CR_31480,04-MAY-95,0,45,45,10,3,3,5,0,5,1,174,0.0,112,29,43,1
CR_129478,06-SEP-08,7,16,15,0,0,9,8,0,5,1,174,1.0,112,29,34,1
CR_107596,08-APR-05,0,21,23,4,1,2,7,0,5,1,174,1.0,72,93,34,1
CR_196792,10-MAY-18,0,37,37,0,0,6,4,2,6,1,313,0.0,116,138,0,1
CR_134432,04-MAR-08,1,47,48,7,3,15,10,1,2,1,249,1.0,112,29,34,1
CR_118402,01-JUN-06,0,43,43,9,0,5,6,1,0,1,316,1.0,103,142,34,1
CR_60502,18-SEP-99,1,22,22,7,3,15,10,1,2,1,174,1.0,103,142,34,1
CR_190456,10-NOV-17,1,42,42,7,3,11,17,2,2,1,316,1.0,103,115,34,1
CR_85744,23-NOV-02,0,24,24,0,0,5,6,0,5,1,277,0.0,72,93,34,1
CR_98911,13-JUN-04,0,7,8,7,3,2,7,1,5,1,0,1.0,72,62,34,1
CR_116988,07-JUN-06,0,33,32,2,1,8,3,1,6,1,249,1.0,112,93,34,1
CR_108683,05-OCT-05,0,25,25,9,0,6,4,1,5,4,249,4.0,112,29,34,1
CR_187307,02-NOV-17,0,21,23,4,1,5,6,0,5,4,174,4.0,103,93,34,1
CR_179421,10-DEC-16,0,4,4,6,5,5,6,1,6,1,316,1.0,72,128,34,1
CR_9506,28-DEC-92,0,38,38,10,3,3,5,0,5,6,179,3.0,103,142,36,0
CR_142685,16-MAR-10,7,4,4,6,5,9,8,0,5,1,174,0.0,112,80,23,1
CR_157955,18-JUL-12,0,33,32,2,1,8,3,1,6,1,249,1.0,92,29,34,1
CR_96286,18-APR-03,0,45,45,10,3,1,0,0,5,1,127,1.0,103,29,34,1
CR_87366,02-APR-02,0,36,34,2,1,1,0,5,2,1,0,1.0,92,142,34,1
CR_113238,29-MAY-06,0,4,4,6,5,2,7,1,6,1,0,1.0,72,29,34,1
CR_48750,30-APR-97,0,50,51,0,0,6,4,1,1,1,316,1.0,112,142,34,1
CR_129400,19-SEP-08,0,15,14,3,5,4,2,0,5,1,174,0.0,18,93,0,1
CR_65439,24-DEC-00,0,4,4,6,5,1,0,0,5,1,174,0.0,42,119,0,1
CR_147275,20-AUG-10,0,44,44,1,3,8,3,1,5,1,174,0.0,59,62,23,1
CR_60651,08-APR-99,1,24,24,0,0,11,17,2,6,1,316,1.0,103,29,34,1
CR_96900,15-FEB-03,0,49,49,6,5,2,7,1,6,1,316,1.0,72,62,34,1
CR_159178,27-APR-12,0,36,34,2,1,6,4,1,6,1,316,1.0,92,62,34,1
CR_194291,23-JUN-18,0,21,23,4,1,7,1,1,6,1,249,1.0,109,14,34,1
CR_76761,08-MAY-01,0,21,23,4,1,8,3,0,5,1,174,0.0,112,29,0,1
CR_139227,21-SEP-09,0,33,32,2,1,5,6,0,5,1,127,0.0,112,93,43,1
CR_91043,04-APR-03,0,4,4,6,5,1,0,1,6,1,0,1.0,72,103,34,1
CR_172841,01-JUN-15,1,4,4,6,5,15,10,2,2,1,0,1.0,72,80,34,1
CR_43956,13-AUG-97,3,19,19,1,3,9,8,1,6,1,316,1.0,2,29,34,1
CR_159672,09-MAR-12,0,42,42,7,3,9,8,1,5,1,174,0.0,111,29,23,1
CR_86677,27-NOV-02,0,33,32,2,1,7,1,0,5,1,249,1.0,72,29,34,1
CR_59650,07-MAY-99,0,16,15,0,0,1,0,0,5,1,316,1.0,103,29,34,1
CR_184017,18-NOV-16,1,49,49,6,5,15,10,2,5,1,174,0.0,110,29,23,1
CR_140770,07-NOV-09,7,44,44,1,3,9,8,1,5,1,174,0.0,103,62,23,1
CR_27859,06-AUG-95,7,22,22,7,3,9,8,0,5,1,174,0.0,112,93,23,1
CR_129153,03-FEB-08,7,8,7,7,3,9,8,0,5,1,174,0.0,112,93,23,1
CR_14686,22-AUG-93,0,33,32,2,1,6,4,0,5,1,174,0.0,18,93,46,1
CR_66869,08-JAN-00,0,8,7,7,3,8,3,0,5,1,174,1.0,103,93,34,1
CR_7491,02-MAY-92,0,33,32,2,1,8,3,0,5,1,0,1.0,72,142,34,1
CR_185415,08-SEP-17,0,4,4,6,5,4,2,0,5,1,249,1.0,111,62,34,1
CR_161262,18-SEP-13,1,4,4,6,5,15,10,1,6,1,174,0.0,109,14,0,1
CR_79654,17-SEP-01,1,36,34,2,1,15,10,0,5,2,174,1.0,92,93,9,0
CR_156957,19-NOV-12,1,24,24,0,0,16,12,1,5,1,74,1.0,103,133,34,1
CR_158391,14-OCT-12,0,33,32,2,1,5,6,0,5,1,127,0.0,18,93,46,1
CR_116948,18-OCT-06,0,33,32,2,1,7,1,0,5,1,316,1.0,72,130,34,1
CR_45486,11-OCT-97,0,25,25,9,0,6,4,0,6,3,0,3.0,72,14,34,1
CR_127420,03-MAR-08,0,4,4,6,5,3,5,0,5,1,249,1.0,72,142,34,1
CR_169059,23-DEC-14,0,21,23,4,1,2,7,1,2,1,0,1.0,72,103,34,1
CR_20454,03-SEP-94,0,24,24,0,0,6,4,1,2,1,316,1.0,102,142,34,1
CR_52068,03-FEB-98,0,21,23,4,1,2,7,1,6,1,249,1.0,112,62,34,1
CR_25178,02-JUN-95,0,4,4,6,5,1,0,0,5,2,179,1.0,103,93,34,0
CR_142547,08-SEP-10,0,4,4,6,5,3,5,0,5,1,174,1.0,72,93,34,1
CR_196035,29-NOV-18,0,33,32,2,1,7,1,0,5,1,174,,111,93,43,1
CR_148618,25-JUL-11,0,4,4,6,5,4,2,0,5,1,174,1.0,103,103,34,1
CR_56806,06-JAN-99,0,3,2,3,5,7,1,0,6,2,174,2.0,103,93,34,1
CR_97238,08-DEC-04,0,3,2,3,5,1,0,1,6,1,0,1.0,72,29,34,1
CR_166698,23-JUL-13,0,49,49,6,5,2,7,1,2,1,249,1.0,72,0,34,1
CR_42378,14-SEP-97,0,4,4,6,5,1,0,2,6,1,174,1.0,98,130,34,1
CR_73425,08-MAY-01,0,4,4,6,5,1,0,1,6,1,316,1.0,116,62,34,1
CR_65663,12-JAN-00,0,4,4,6,5,4,2,1,6,2,192,0.0,18,53,46,0
CR_118407,07-MAY-06,0,43,43,9,0,5,6,1,6,1,316,1.0,103,142,34,1
CR_191540,12-JAN-17,0,49,49,6,5,2,7,1,6,3,200,2.0,83,111,34,0
CR_127371,20-OCT-08,0,3,2,3,5,2,7,3,2,1,303,1.0,72,62,34,1
CR_22454,03-JAN-94,1,36,34,2,1,15,10,0,5,1,174,1.0,92,93,34,1
CR_48521,08-MAY-97,0,47,48,7,3,6,4,1,5,1,174,1.0,98,80,34,1
CR_116901,26-MAR-06,0,33,32,2,1,5,6,0,5,1,249,1.0,72,93,34,1
CR_94126,07-AUG-03,0,33,32,2,1,7,1,0,5,1,249,1.0,103,29,34,1
CR_97421,28-JUN-04,0,4,4,6,5,3,5,2,6,2,303,2.0,72,62,34,1
CR_151366,03-JUN-11,0,25,25,9,0,3,5,1,2,1,316,1.0,103,62,34,1
CR_113361,01-DEC-06,1,4,4,6,5,15,10,1,6,2,249,2.0,103,29,34,1
CR_135310,03-DEC-09,0,3,2,3,5,2,7,0,5,1,174,0.0,18,93,46,1
CR_82187,01-MAR-02,0,3,2,3,5,4,2,1,6,2,249,2.0,98,80,34,1
CR_176127,12-APR-15,1,36,34,2,1,15,10,1,5,1,174,0.0,92,93,0,1
CR_138049,02-OCT-09,0,24,24,0,0,6,4,1,2,1,0,1.0,59,142,34,1
CR_84781,16-DEC-02,0,16,15,0,0,1,0,1,6,2,0,2.0,42,29,34,1
CR_39263,01-DEC-96,0,36,34,2,1,6,4,1,6,1,249,1.0,92,29,34,1
CR_24938,23-APR-95,0,4,4,6,5,1,0,0,5,1,249,1.0,92,119,34,1
CR_188845,29-MAR-17,0,33,32,2,1,6,4,1,6,1,174,,112,29,43,1
CR_19922,22-SEP-94,0,16,15,0,0,1,0,0,5,1,102,1.0,24,93,34,1
CR_84780,13-NOV-02,0,16,15,0,0,1,0,2,2,1,316,1.0,2,62,34,1
CR_185653,09-FEB-17,0,4,4,6,5,6,4,0,5,1,316,1.0,72,25,34,1
CR_116094,21-FEB-06,0,29,29,9,0,8,3,1,6,2,316,2.0,92,80,34,1
CR_3470,06-MAY-91,0,38,38,10,3,3,5,6,2,1,0,1.0,72,142,34,1
CR_112792,24-FEB-06,0,4,4,6,5,3,5,0,5,1,174,1.0,103,93,34,1
CR_183620,27-NOV-16,0,45,45,10,3,5,6,0,5,1,174,0.0,24,130,0,1
CR_171069,04-JUL-14,0,37,37,0,0,3,5,1,2,3,0,3.0,98,80,34,1
CR_19388,25-AUG-94,0,9,10,7,3,5,6,1,6,2,0,2.0,72,29,34,1
CR_93397,16-AUG-03,0,24,24,0,0,6,4,2,6,1,249,0.0,113,29,34,1
CR_25311,09-MAR-95,0,4,4,6,5,5,6,0,5,1,174,0.0,112,53,46,1
CR_6118,15-AUG-92,0,21,23,4,1,7,1,0,5,1,174,0.0,112,93,48,1
CR_38758,09-AUG-96,0,36,34,2,1,1,0,0,5,1,127,0.0,92,93,0,1
CR_131870,25-MAY-08,0,33,32,2,1,8,3,1,6,1,316,1.0,72,29,34,1
CR_52256,02-MAR-98,1,22,22,7,3,15,10,0,5,1,174,0.0,103,29,48,1
CR_177947,22-JUL-15,0,49,49,6,5,6,4,0,5,1,174,0.0,110,29,0,1
CR_31592,18-AUG-95,0,45,45,10,3,1,0,3,6,2,0,2.0,72,29,34,1
CR_149690,07-NOV-11,0,6,6,4,1,5,6,0,5,1,174,0.0,112,93,23,1
CR_99310,02-DEC-04,0,15,14,3,5,6,4,1,6,1,249,0.0,59,119,34,1
CR_50632,05-MAY-98,0,4,4,6,5,2,7,0,5,1,174,1.0,103,119,34,1
CR_67576,19-SEP-00,0,18,18,9,0,3,5,1,5,1,249,1.0,103,80,34,1
CR_163042,25-SEP-13,0,21,23,4,1,4,2,1,6,2,0,2.0,72,29,34,1
CR_155728,11-SEP-12,0,6,6,4,1,5,6,1,6,1,0,1.0,103,62,34,1
CR_155234,22-AUG-12,0,4,4,6,5,4,2,2,6,2,0,2.0,72,29,34,1
CR_56260,18-MAY-98,0,47,48,7,3,4,2,4,6,1,174,1.0,103,93,34,1
CR_116827,07-FEB-06,5,33,32,2,1,17,11,0,5,1,174,0.0,102,29,0,1
CR_113051,04-JUL-06,0,4,4,6,5,5,6,3,6,1,0,1.0,34,29,34,1
CR_26392,25-JUL-95,0,5,5,3,5,5,6,1,6,1,249,1.0,72,29,34,1
CR_158531,12-JUL-12,0,35,30,3,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_88222,24-MAY-02,0,39,39,6,5,5,6,5,6,3,249,3.0,92,80,34,1
CR_189348,29-AUG-17,0,36,34,2,1,1,0,3,3,1,0,1.0,92,140,34,1
CR_140646,22-JUN-09,0,42,42,7,3,4,2,1,2,1,316,1.0,103,62,34,1
CR_171164,13-JUL-14,0,37,37,0,0,2,7,1,2,2,316,2.0,103,130,34,1
CR_10977,31-OCT-92,0,49,49,6,5,2,7,1,6,2,249,2.0,72,62,34,1
CR_129999,03-MAR-08,0,21,23,4,1,2,7,1,2,1,0,1.0,103,142,34,1
CR_19629,07-SEP-94,0,11,11,7,3,3,5,0,5,1,174,0.0,48,93,0,1
CR_80739,12-JUN-01,0,44,44,1,3,8,3,1,6,1,249,0.0,103,29,34,1
CR_55241,28-NOV-98,0,37,37,0,0,2,7,1,6,1,249,1.0,72,29,34,1
CR_138283,14-MAR-09,0,25,25,9,0,5,6,1,5,1,174,1.0,112,80,34,1
CR_110704,18-OCT-05,0,39,39,6,5,6,4,0,5,1,174,1.0,103,119,34,1
CR_133813,15-MAY-08,0,44,44,1,3,7,1,1,6,1,249,1.0,34,87,34,1
CR_151842,01-FEB-11,0,33,32,2,1,7,1,1,6,1,249,1.0,113,25,34,1
CR_123634,29-MAR-07,0,26,27,9,0,3,5,1,6,1,316,1.0,72,29,34,1
CR_173059,23-JUN-15,0,4,4,6,5,1,0,0,5,1,174,1.0,111,29,34,1
CR_178185,29-JUN-15,0,50,51,0,0,5,6,3,2,2,316,2.0,72,62,34,1
CR_60735,23-APR-99,0,24,24,0,0,8,3,0,5,1,249,1.0,98,29,34,1
CR_156344,31-MAR-12,0,19,19,1,3,7,1,0,5,1,174,1.0,103,29,34,1
CR_59174,30-JUL-99,0,9,10,7,3,5,6,3,2,2,303,2.0,72,107,34,1
CR_14982,14-DEC-93,0,33,32,2,1,6,4,6,6,1,0,1.0,92,29,34,1
CR_172945,20-JAN-15,0,4,4,6,5,1,0,1,2,1,249,1.0,24,62,34,1
CR_117963,16-NOV-06,0,38,38,10,3,8,3,1,6,5,249,5.0,112,29,34,1
CR_181918,16-MAY-16,0,33,32,2,1,7,1,1,6,3,249,3.0,72,29,34,1
CR_75189,16-JUN-01,0,5,5,3,5,3,5,2,6,1,0,0.0,72,80,34,1
CR_124019,19-MAR-07,0,33,32,2,1,7,1,0,5,1,174,0.0,112,93,43,1
CR_65175,27-SEP-00,0,4,4,6,5,1,0,0,5,1,174,1.0,2,80,34,1
CR_12467,06-APR-93,0,16,15,0,0,7,1,2,6,1,316,1.0,72,29,34,1
CR_122560,13-DEC-07,7,22,22,7,3,9,8,0,5,1,174,0.0,112,29,23,1
CR_93789,22-MAR-03,0,26,27,9,0,5,6,1,6,1,249,1.0,103,29,34,1
CR_94880,20-NOV-03,0,36,34,2,1,1,0,2,3,1,249,1.0,92,103,34,1
CR_103746,30-JUL-04,0,45,45,10,3,7,1,0,5,1,174,0.0,18,80,46,1
CR_78699,08-OCT-01,0,33,32,2,1,6,4,0,5,1,249,1.0,112,130,34,1
CR_48908,30-NOV-98,0,3,2,3,5,1,0,0,5,1,174,0.0,92,93,23,1
CR_19217,28-APR-94,0,5,5,3,5,6,4,1,6,1,249,1.0,84,80,34,1
CR_94993,10-JAN-03,0,36,34,2,1,1,0,0,5,1,174,0.0,92,29,43,1
CR_159356,25-MAR-12,0,37,37,0,0,4,2,1,6,2,249,2.0,72,29,34,1
CR_138334,21-JUL-09,0,25,25,9,0,3,5,3,6,1,174,1.0,103,80,34,1
CR_23241,07-JUN-94,0,40,40,2,1,1,0,1,6,1,249,1.0,103,29,34,1
CR_33784,05-APR-96,0,4,4,6,5,5,6,1,6,2,43,1.0,72,29,34,0
CR_50780,26-APR-98,0,4,4,6,5,4,2,2,6,1,174,1.0,98,29,34,1
CR_76765,02-JUL-01,0,21,23,4,1,5,6,3,6,1,0,0.0,72,62,34,1
CR_88485,01-AUG-02,1,44,44,1,3,12,16,1,5,3,249,0.0,103,29,34,1
CR_60623,07-APR-99,0,24,24,0,0,8,3,0,5,1,174,0.0,112,119,0,1
CR_103256,15-APR-04,0,40,40,2,1,5,6,1,6,1,316,1.0,72,130,34,1
CR_155186,13-SEP-12,0,4,4,6,5,5,6,0,5,1,174,0.0,42,29,0,1
CR_56739,19-DEC-99,0,3,2,3,5,1,0,1,6,1,316,1.0,12,29,34,1
CR_138379,01-NOV-09,0,25,25,9,0,4,2,4,3,1,0,1.0,103,62,34,1
CR_68892,13-OCT-00,0,25,25,9,0,7,1,1,2,1,249,1.0,112,29,34,1
CR_12265,18-APR-93,0,11,11,7,3,3,5,1,2,1,0,1.0,103,142,34,1
CR_70507,21-MAR-00,0,37,37,0,0,6,4,1,6,1,249,1.0,112,29,34,1
CR_128654,13-OCT-08,0,4,4,6,5,5,6,0,5,2,174,2.0,98,107,34,1
CR_65532,31-MAR-00,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_192215,07-AUG-18,0,4,4,6,5,1,0,1,6,1,174,1.0,12,29,34,1
CR_124366,02-MAY-07,0,33,32,2,1,7,1,1,6,1,249,1.0,112,80,34,1
CR_123563,09-APR-07,0,26,27,9,0,4,2,1,2,1,316,1.0,112,142,34,1
CR_167059,14-OCT-14,0,3,2,3,5,1,0,1,2,1,316,1.0,98,130,34,1
CR_49353,26-JAN-98,0,4,4,6,5,7,1,0,5,1,249,1.0,103,119,34,1
CR_7978,21-DEC-92,0,33,32,2,1,6,4,0,5,1,174,0.0,112,29,48,1
CR_38683,02-MAY-96,0,36,34,2,1,1,0,0,5,1,249,1.0,92,130,34,1
CR_180500,23-JUN-16,0,21,23,4,1,7,1,0,5,1,174,0.0,111,93,0,1
CR_101641,26-FEB-04,0,33,32,2,1,6,4,1,6,1,249,1.0,103,93,34,1
CR_93689,30-OCT-03,0,25,25,9,0,5,6,1,5,1,249,1.0,92,29,34,1
CR_128844,28-SEP-08,1,5,5,3,5,16,12,1,6,4,249,4.0,103,80,34,1
CR_5199,01-AUG-92,0,9,10,7,3,4,2,2,2,1,285,1.0,98,130,34,1
CR_75893,26-JUN-01,0,16,15,0,0,6,4,1,6,1,316,1.0,72,107,34,1
CR_39824,20-MAR-96,0,40,40,2,1,1,0,3,6,1,174,1.0,72,80,34,1
CR_49573,29-AUG-98,0,4,4,6,5,1,0,0,5,1,249,1.0,103,130,34,1
CR_152027,30-NOV-11,0,33,32,2,1,7,1,1,6,1,174,0.0,109,93,0,1
CR_122886,07-DEC-07,0,24,24,0,0,6,4,1,2,2,0,2.0,103,142,34,1
CR_11588,29-OCT-93,0,4,4,6,5,2,7,0,5,1,249,1.0,103,14,34,1
CR_185713,18-MAY-17,0,4,4,6,5,1,0,2,3,1,0,1.0,72,62,34,1
CR_189859,25-AUG-17,0,37,37,0,0,6,4,0,5,1,174,0.0,92,119,0,1
CR_175464,07-DEC-15,1,28,28,3,5,16,12,1,5,1,174,1.0,116,142,34,1
CR_25787,01-AUG-95,0,4,4,6,5,1,0,0,5,1,174,1.0,72,80,34,1
CR_154659,20-MAY-12,1,4,4,6,5,15,10,2,6,3,249,3.0,103,29,34,1
CR_79952,24-JUL-01,0,37,37,0,0,4,2,1,2,1,249,0.0,92,142,34,1
CR_173743,07-JUN-15,0,7,8,7,3,2,7,2,2,1,0,1.0,12,103,34,1
CR_71321,04-JUN-00,0,44,44,1,3,9,8,1,5,1,174,1.0,72,142,34,1
CR_116276,20-MAY-06,0,33,32,2,1,6,4,0,5,1,249,1.0,72,93,34,1
CR_80586,03-AUG-01,0,41,41,4,1,7,1,0,5,1,174,0.0,103,29,48,1
CR_9736,01-FEB-92,0,39,39,6,5,3,5,0,5,1,174,0.0,18,138,46,1
CR_25310,27-OCT-95,0,4,4,6,5,6,4,1,6,1,316,1.0,12,29,34,1
CR_56909,13-SEP-99,0,4,4,6,5,6,4,2,6,1,316,1.0,72,29,34,1
CR_90461,20-APR-03,0,4,4,6,5,1,0,1,6,1,249,1.0,72,29,34,1
CR_46154,31-OCT-97,0,33,32,2,1,6,4,1,6,1,316,1.0,72,29,34,1
CR_111462,30-MAR-05,1,47,48,7,3,16,12,0,5,1,174,0.0,112,119,23,1
CR_122630,02-JAN-07,1,22,22,7,3,15,10,0,5,1,174,0.0,112,93,23,1
CR_10707,18-JUL-92,0,49,49,6,5,7,1,0,5,2,249,2.0,103,14,34,1
CR_146768,02-APR-10,0,38,38,10,3,9,8,1,6,2,316,2.0,12,107,34,1
CR_80555,18-JUN-01,0,40,40,2,1,3,5,2,2,1,249,1.0,92,142,34,1
CR_98789,17-NOV-04,0,6,6,4,1,5,6,0,5,1,249,0.0,18,93,34,1
CR_102744,13-FEB-04,0,37,37,0,0,6,4,0,5,2,114,0.0,103,130,34,0
CR_75341,16-SEP-01,0,6,6,4,1,4,2,0,5,1,174,1.0,103,29,34,1
